field,row,tree,yplant,year,month,nb_bunch,nb_fr,nb_abfr,
081,63,24,2002,2022,12,1,13,,
081,63,25,2002,2022,12,1,13,,
081,64,2,2002,2022,12,0,0,,
081,64,3,2002,2022,12,0,0,,
081,64,4,2002,2022,12,3,38,,
081,64,5,2002,2022,12,0,0,,
081,64,6,2002,2022,12,0,0,,
081,64,7,2002,2022,12,1,9,,
081,64,8,2002,2022,12,0,0,,
081,64,10,2002,2022,12,3,46,,
081,64,11,2002,2022,12,0,0,,
081,64,12,2002,2022,12,0,0,,
081,64,13,2002,2022,12,2,20,,
081,64,14,2002,2022,12,1,11,,
081,64,15,2002,2022,12,1,14,,
081,64,16,2002,2022,12,1,9,,
081,64,17,2002,2022,12,0,0,,
081,64,18,2002,2022,12,1,12,,
081,64,19,2002,2022,12,0,0,,
081,64,20,2002,2022,12,0,0,,
081,64,21,2002,2022,12,1,15,,
081,64,22,2002,2022,12,0,0,,
081,64,23,2002,2022,12,0,0,,
081,64,24,2002,2022,12,0,0,,
081,64,25,2002,2022,12,3,39,,
081,64,26,2002,2022,12,1,4,,
081,20,2,2002,2022,12,1,9,,
081,20,3,2002,2022,12,1,5,,
081,20,4,2002,2022,12,1,4,,
081,20,5,2002,2022,12,2,10,,
081,20,6,2002,2022,12,0,0,,
081,20,7,2002,2022,12,0,0,,
081,20,8,2002,2022,12,1,6,,
081,20,10,2002,2022,12,1,10,,
081,20,11,2002,2022,12,1,4,,
081,20,12,2002,2022,12,2,20,,
081,20,13,2002,2022,12,0,0,,
081,20,14,2002,2022,12,1,7,,
081,20,16,2002,2022,12,2,10,,
081,20,17,2002,2022,12,0,0,,
081,20,18,2002,2022,12,1,7,,
081,20,19,2002,2022,12,1,10,,
081,20,20,2002,2022,12,2,16,,
081,20,22,2002,2022,12,0,0,,
081,20,23,2002,2022,12,0,0,,
081,21,1,2002,2022,12,1,14,,
081,21,2,2002,2022,12,1,10,,
081,21,4,2002,2022,12,1,10,,
081,21,6,2002,2022,12,0,0,,
081,21,8,2002,2022,12,0,0,,
081,21,9,2002,2022,12,0,0,,
081,21,10,2002,2022,12,2,12,,
081,21,12,2002,2022,12,0,0,,
081,21,13,2002,2022,12,1,1,,
081,21,14,2002,2022,12,0,0,,
081,21,15,2002,2022,12,2,17,,
081,21,16,2002,2022,12,0,0,,
081,21,17,2002,2022,12,0,0,,
081,21,18,2002,2022,12,1,4,,
081,21,19,2002,2022,12,0,0,,
081,21,20,2002,2022,12,2,20,,
081,21,21,2002,2022,12,1,15,,
081,21,22,2002,2022,12,2,20,,
081,21,24,2002,2022,12,1,5,,
081,21,25,2002,2022,12,2,14,,
081,22,1,2002,2022,12,1,10,,
081,22,2,2002,2022,12,1,10,,
081,22,3,2002,2022,12,1,7,,
081,22,4,2002,2022,12,0,0,,
081,22,5,2002,2022,12,0,0,,
081,22,8,2002,2022,12,1,2,,
081,22,9,2002,2022,12,2,20,,
081,22,10,2002,2022,12,1,11,,
081,22,11,2002,2022,12,1,6,,
081,22,13,2002,2022,12,0,0,,
081,22,14,2002,2022,12,1,5,,
081,22,15,2002,2022,12,0,0,,
081,22,16,2002,2022,12,0,0,,
081,22,17,2002,2022,12,1,9,,
081,22,18,2002,2022,12,0,0,,
081,22,19,2002,2022,12,0,0,,
081,22,23,2002,2022,12,1,2,,
081,22,24,2002,2022,12,2,23,,
081,22,25,2002,2022,12,2,20,,
081,23,1,2002,2022,12,1,6,,
081,23,2,2002,2022,12,1,4,,
081,23,3,2002,2022,12,3,34,,
081,23,4,2002,2022,12,0,0,,
081,23,5,2002,2022,12,0,0,,
081,23,7,2002,2022,12,0,0,,
081,23,9,2002,2022,12,1,10,,
081,23,10,2002,2022,12,0,0,,
081,23,11,2002,2022,12,1,4,,
081,23,12,2002,2022,12,1,3,,
081,23,13,2002,2022,12,1,10,,
081,23,14,2002,2022,12,1,3,,
081,23,15,2002,2022,12,0,0,,
081,23,16,2002,2022,12,1,6,,
081,23,17,2002,2022,12,0,0,,
081,23,18,2002,2022,12,0,0,,
081,23,19,2002,2022,12,1,4,,
081,23,20,2002,2022,12,1,10,,
081,23,21,2002,2022,12,1,10,,
081,23,22,2002,2022,12,0,0,,
081,23,23,2002,2022,12,2,16,,
081,23,24,2002,2022,12,2,20,,
081,23,25,2002,2022,12,1,10,,
081,24,1,2002,2022,12,1,10,,
081,24,2,2002,2022,12,1,11,,
081,24,3,2002,2022,12,1,2,,
081,24,4,2002,2022,12,0,0,,
081,24,5,2002,2022,12,0,0,,
081,24,6,2002,2022,12,0,0,,
081,24,7,2002,2022,12,1,7,,
081,24,8,2002,2022,12,0,0,,
081,24,9,2002,2022,12,1,8,,
081,24,10,2002,2022,12,0,0,,
081,24,11,2002,2022,12,0,0,,
081,24,12,2002,2022,12,0,0,,
081,24,13,2002,2022,12,1,12,,
081,24,14,2002,2022,12,1,14,,
081,24,15,2002,2022,12,0,0,,
081,24,16,2002,2022,12,1,6,,
081,24,17,2002,2022,12,1,10,,
081,24,18,2002,2022,12,2,8,,
081,24,19,2002,2022,12,1,6,,
081,24,20,2002,2022,12,0,0,,
081,24,21,2002,2022,12,0,0,,
081,24,22,2002,2022,12,2,30,,
081,24,24,2002,2022,12,2,20,,
081,24,25,2002,2022,12,1,6,,
081,25,1,2002,2022,12,1,3,,
081,25,3,2002,2022,12,2,6,,
081,25,4,2002,2022,12,0,0,,
081,25,5,2002,2022,12,0,0,,
081,25,7,2002,2022,12,1,3,,
081,25,9,2002,2022,12,1,6,,
081,25,10,2002,2022,12,1,10,,
081,25,11,2002,2022,12,1,13,,
081,25,12,2002,2022,12,0,0,,
081,25,13,2002,2022,12,2,22,,
081,25,14,2002,2022,12,1,10,,
081,25,15,2002,2022,12,1,4,,
081,25,16,2002,2022,12,1,7,,
081,25,17,2002,2022,12,2,26,,
081,25,18,2002,2022,12,0,0,,
081,25,19,2002,2022,12,0,0,,
081,25,20,2002,2022,12,0,0,,
081,25,21,2002,2022,12,1,10,,
081,25,23,2002,2022,12,0,0,,
081,25,24,2002,2022,12,2,18,,
081,25,25,2002,2022,12,0,0,,
081,26,3,2002,2022,12,0,0,,
081,26,5,2002,2022,12,0,0,,
081,26,6,2002,2022,12,0,0,,
081,26,7,2002,2022,12,2,26,,
081,26,8,2002,2022,12,2,20,,
081,26,9,2002,2022,12,1,12,,
081,26,11,2002,2022,12,2,41,,
081,26,12,2002,2022,12,0,0,,
081,26,13,2002,2022,12,0,0,,
081,26,14,2002,2022,12,1,5,,
081,26,15,2002,2022,12,2,18,,
081,26,16,2002,2022,12,1,10,,
081,26,19,2002,2022,12,1,4,,
081,26,20,2002,2022,12,0,0,,
081,26,21,2002,2022,12,0,0,,
081,26,22,2002,2022,12,0,0,,
081,26,23,2002,2022,12,1,10,,
081,26,24,2002,2022,12,1,7,,
081,26,25,2002,2022,12,1,8,,
081,27,1,2002,2022,12,1,10,,
081,27,2,2002,2022,12,1,6,,
081,27,3,2002,2022,12,0,0,,
081,27,4,2002,2022,12,2,9,,
081,27,5,2002,2022,12,0,0,,
081,27,6,2002,2022,12,1,10,,
081,27,7,2002,2022,12,0,0,,
081,27,8,2002,2022,12,0,0,,
081,27,10,2002,2022,12,0,0,,
081,27,11,2002,2022,12,2,20,,
081,27,12,2002,2022,12,2,22,,
081,27,13,2002,2022,12,2,26,,
081,27,14,2002,2022,12,0,0,,
081,27,15,2002,2022,12,1,12,,
081,27,19,2002,2022,12,2,20,,
081,27,20,2002,2022,12,0,0,,
081,27,21,2002,2022,12,1,5,,
081,27,22,2002,2022,12,1,10,,
081,27,23,2002,2022,12,1,8,,
081,27,24,2002,2022,12,1,10,,
081,27,25,2002,2022,12,1,1,,
081,28,1,2002,2022,12,0,0,,
081,28,3,2002,2022,12,1,8,,
081,28,4,2002,2022,12,2,13,,
081,28,5,2002,2022,12,0,0,,
081,28,6,2002,2022,12,0,0,,
081,28,7,2002,2022,12,0,0,,
081,28,8,2002,2022,12,2,20,,
081,28,9,2002,2022,12,2,31,,
081,28,10,2002,2022,12,2,16,,
081,28,11,2002,2022,12,0,0,,
081,28,12,2002,2022,12,1,3,,
081,28,13,2002,2022,12,1,7,,
081,28,14,2002,2022,12,1,7,,
081,28,15,2002,2022,12,2,16,,
081,28,16,2002,2022,12,1,4,,
081,28,17,2002,2022,12,2,15,,
081,28,18,2002,2022,12,2,11,,
081,28,19,2002,2022,12,0,0,,
081,28,20,2002,2022,12,2,24,,
081,28,21,2002,2022,12,1,7,,
081,28,22,2002,2022,12,2,16,,
081,28,24,2002,2022,12,1,2,,
081,28,25,2002,2022,12,1,1,,
081,29,1,2002,2022,12,2,20,,
081,29,2,2002,2022,12,1,10,,
081,29,3,2002,2022,12,1,9,,
081,29,4,2002,2022,12,2,14,,
081,29,5,2002,2022,12,1,10,,
081,29,6,2002,2022,12,1,3,,
081,29,7,2002,2022,12,1,1,,
081,29,8,2002,2022,12,0,0,,
081,29,9,2002,2022,12,2,20,,
081,29,10,2002,2022,12,0,0,,
081,29,12,2002,2022,12,0,0,,
081,29,13,2002,2022,12,1,6,,
081,29,14,2002,2022,12,1,13,,
081,29,15,2002,2022,12,1,5,,
081,29,16,2002,2022,12,2,27,,
081,29,17,2002,2022,12,1,1,,
081,29,18,2002,2022,12,1,8,,
081,29,19,2002,2022,12,1,4,,
081,29,20,2002,2022,12,1,4,,
081,29,21,2002,2022,12,0,0,,
081,29,22,2002,2022,12,2,17,,
081,29,23,2002,2022,12,1,16,,
081,29,24,2002,2022,12,0,0,,
081,29,25,2002,2022,12,1,5,,
081,30,2,2002,2022,12,0,0,,
081,30,3,2002,2022,12,2,7,,
081,30,4,2002,2022,12,1,5,,
081,30,5,2002,2022,12,0,0,,
081,30,6,2002,2022,12,1,4,,
081,30,7,2002,2022,12,2,14,,
081,30,8,2002,2022,12,1,10,,
081,30,9,2002,2022,12,0,0,,
081,30,12,2002,2022,12,1,10,,
081,30,13,2002,2022,12,1,13,,
081,30,14,2002,2022,12,0,0,,
081,30,15,2002,2022,12,0,0,,
081,30,16,2002,2022,12,1,3,,
081,30,17,2002,2022,12,1,12,,
081,30,18,2002,2022,12,2,20,,
081,30,19,2002,2022,12,2,18,,
081,30,20,2002,2022,12,1,2,,
081,30,21,2002,2022,12,1,7,,
081,30,22,2002,2022,12,0,0,,
081,30,23,2002,2022,12,0,0,,
081,30,24,2002,2022,12,0,0,,
081,30,25,2002,2022,12,1,11,,
081,31,1,2002,2022,12,1,2,,
081,31,2,2002,2022,12,0,0,,
081,31,3,2002,2022,12,1,1,,
081,31,4,2002,2022,12,0,0,,
081,31,6,2002,2022,12,1,5,,
081,31,7,2002,2022,12,1,6,,
081,31,8,2002,2022,12,1,4,,
081,31,9,2002,2022,12,0,0,,
081,31,10,2002,2022,12,0,0,,
081,31,11,2002,2022,12,1,5,,
081,31,12,2002,2022,12,0,0,,
081,31,13,2002,2022,12,0,0,,
081,31,14,2002,2022,12,1,12,,
081,31,15,2002,2022,12,1,10,,
081,31,16,2002,2022,12,0,0,,
081,31,17,2002,2022,12,2,17,,
081,31,18,2002,2022,12,1,10,,
081,31,19,2002,2022,12,0,0,,
081,31,20,2002,2022,12,0,0,,
081,31,21,2002,2022,12,2,17,,
081,31,22,2002,2022,12,1,18,,
081,31,23,2002,2022,12,0,0,,
081,31,24,2002,2022,12,0,0,,
081,31,25,2002,2022,12,0,0,,
081,32,1,2002,2022,12,1,1,,
081,32,2,2002,2022,12,1,2,,
081,32,3,2002,2022,12,0,0,,
081,32,4,2002,2022,12,1,2,,
081,32,6,2002,2022,12,0,0,,
081,32,7,2002,2022,12,0,0,,
081,32,8,2002,2022,12,0,0,,
081,32,9,2002,2022,12,0,0,,
081,32,10,2002,2022,12,0,0,,
081,32,11,2002,2022,12,0,0,,
081,32,12,2002,2022,12,0,0,,
081,32,13,2002,2022,12,1,2,,
081,32,14,2002,2022,12,0,0,,
081,32,15,2002,2022,12,0,0,,
081,32,17,2002,2022,12,0,0,,
081,32,18,2002,2022,12,2,16,,
081,32,19,2002,2022,12,0,0,,
081,32,20,2002,2022,12,0,0,,
081,32,21,2002,2022,12,0,0,,
081,32,22,2002,2022,12,1,16,,
081,32,23,2002,2022,12,1,6,,
081,32,24,2002,2022,12,0,0,,
081,32,25,2002,2022,12,0,0,,
081,33,1,2002,2022,12,1,10,,
081,33,2,2002,2022,12,0,0,,
081,33,3,2002,2022,12,1,14,,
081,33,4,2002,2022,12,3,42,,
081,33,5,2002,2022,12,0,0,,
081,33,6,2002,2022,12,1,7,,
081,33,7,2002,2022,12,1,5,,
081,33,8,2002,2022,12,0,0,,
081,33,9,2002,2022,12,0,0,,
081,33,10,2002,2022,12,0,0,,
081,33,11,2002,2022,12,0,0,,
081,33,12,2002,2022,12,2,20,,
081,33,13,2002,2022,12,1,12,,
081,33,14,2002,2022,12,2,24,,
081,33,16,2002,2022,12,1,16,,
081,33,17,2002,2022,12,1,3,,
081,33,18,2002,2022,12,1,3,,
081,33,19,2002,2022,12,0,0,,
081,33,20,2002,2022,12,0,0,,
081,33,21,2002,2022,12,0,0,,
081,33,22,2002,2022,12,2,18,,
081,33,23,2002,2022,12,0,0,,
081,33,24,2002,2022,12,1,10,,
081,33,25,2002,2022,12,1,10,,
081,34,1,2002,2022,12,2,21,,
081,34,2,2002,2022,12,3,51,,
081,34,3,2002,2022,12,0,0,,
081,34,4,2002,2022,12,1,5,,
081,34,5,2002,2022,12,0,0,,
081,34,6,2002,2022,12,0,0,,
081,34,7,2002,2022,12,0,0,,
081,34,8,2002,2022,12,0,0,,
081,34,9,2002,2022,12,0,0,,
081,34,10,2002,2022,12,0,0,,
081,34,11,2002,2022,12,0,0,,
081,34,13,2002,2022,12,1,9,,
081,34,14,2002,2022,12,1,10,,
081,34,15,2002,2022,12,1,10,,
081,34,16,2002,2022,12,2,20,,
081,34,17,2002,2022,12,1,12,,
081,34,18,2002,2022,12,2,17,,
081,34,19,2002,2022,12,0,0,,
081,34,20,2002,2022,12,1,4,,
081,34,21,2002,2022,12,1,7,,
081,34,22,2002,2022,12,0,0,,
081,34,24,2002,2022,12,1,5,,
081,34,25,2002,2022,12,0,0,,
081,35,2,2002,2022,12,2,19,,
081,35,3,2002,2022,12,2,13,,
081,35,4,2002,2022,12,1,10,,
081,35,5,2002,2022,12,3,46,,
081,35,6,2002,2022,12,1,16,,
081,35,7,2002,2022,12,0,0,,
081,35,8,2002,2022,12,0,0,,
081,35,9,2002,2022,12,0,0,,
081,35,10,2002,2022,12,1,13,,
081,35,12,2002,2022,12,1,5,,
081,35,13,2002,2022,12,1,7,,
081,35,14,2002,2022,12,1,5,,
081,35,15,2002,2022,12,0,0,,
081,35,16,2002,2022,12,1,6,,
081,35,17,2002,2022,12,0,0,,
081,35,18,2002,2022,12,1,10,,
081,35,20,2002,2022,12,2,13,,
081,35,21,2002,2022,12,1,12,,
081,35,22,2002,2022,12,1,5,,
081,35,23,2002,2022,12,1,4,,
081,35,24,2002,2022,12,0,0,,
081,36,2,2002,2022,12,0,0,,
081,36,3,2002,2022,12,1,5,,
081,36,4,2002,2022,12,1,7,,
081,36,5,2002,2022,12,2,24,,
081,36,7,2002,2022,12,0,0,,
081,36,9,2002,2022,12,1,9,,
081,36,10,2002,2022,12,1,4,,
081,36,11,2002,2022,12,0,0,,
081,36,13,2002,2022,12,1,5,,
081,36,14,2002,2022,12,0,0,,
081,36,15,2002,2022,12,2,31,,
081,36,16,2002,2022,12,2,18,,
081,36,17,2002,2022,12,1,5,,
081,36,18,2002,2022,12,2,35,,
081,36,19,2002,2022,12,0,0,,
081,36,21,2002,2022,12,0,0,,
081,36,22,2002,2022,12,0,0,,
081,36,23,2002,2022,12,0,0,,
081,36,24,2002,2022,12,0,0,,
081,36,25,2002,2022,12,1,5,,
081,37,1,2002,2022,12,0,0,,
081,37,2,2002,2022,12,1,5,,
081,37,3,2002,2022,12,1,5,,
081,37,4,2002,2022,12,1,8,,
081,37,5,2002,2022,12,1,24,,
081,37,6,2002,2022,12,0,0,,
081,37,7,2002,2022,12,0,0,,
081,37,8,2002,2022,12,1,5,,
081,37,9,2002,2022,12,0,0,,
081,37,10,2002,2022,12,1,10,,
081,37,11,2002,2022,12,1,5,,
081,37,12,2002,2022,12,2,20,,
081,37,13,2002,2022,12,2,24,,
081,37,14,2002,2022,12,0,0,,
081,37,15,2002,2022,12,0,0,,
081,37,16,2002,2022,12,0,0,,
081,37,17,2002,2022,12,2,12,,
081,37,18,2002,2022,12,1,8,,
081,37,19,2002,2022,12,1,11,,
081,37,20,2002,2022,12,2,25,,
081,37,21,2002,2022,12,1,10,,
081,37,22,2002,2022,12,1,5,,
081,37,23,2002,2022,12,0,0,,
081,37,24,2002,2022,12,0,0,,
081,37,25,2002,2022,12,1,4,,
081,38,1,2002,2022,12,1,10,,
081,38,2,2002,2022,12,1,3,,
081,38,4,2002,2022,12,0,0,,
081,38,5,2002,2022,12,0,0,,
081,38,6,2002,2022,12,0,0,,
081,38,7,2002,2022,12,0,0,,
081,38,8,2002,2022,12,0,0,,
081,38,9,2002,2022,12,0,0,,
081,38,10,2002,2022,12,1,6,,
081,38,11,2002,2022,12,1,10,,
081,38,12,2002,2022,12,0,0,,
081,38,13,2002,2022,12,0,0,,
081,38,14,2002,2022,12,0,0,,
081,38,15,2002,2022,12,0,0,,
081,38,16,2002,2022,12,1,10,,
081,38,17,2002,2022,12,0,0,,
081,38,18,2002,2022,12,0,0,,
081,38,19,2002,2022,12,0,0,,
081,38,20,2002,2022,12,0,0,,
081,38,21,2002,2022,12,1,12,,
081,38,22,2002,2022,12,1,6,,
081,38,23,2002,2022,12,0,0,,
081,38,24,2002,2022,12,0,0,,
081,38,25,2002,2022,12,0,0,,
081,39,1,2002,2022,12,1,2,,
081,39,2,2002,2022,12,0,0,,
081,39,3,2002,2022,12,0,0,,
081,39,4,2002,2022,12,1,12,,
081,39,5,2002,2022,12,1,4,,
081,39,6,2002,2022,12,0,0,,
081,39,7,2002,2022,12,1,3,,
081,39,8,2002,2022,12,0,0,,
081,39,9,2002,2022,12,0,0,,
081,39,12,2002,2022,12,1,10,,
081,39,13,2002,2022,12,0,0,,
081,39,14,2002,2022,12,0,0,,
081,39,15,2002,2022,12,1,10,,
081,39,16,2002,2022,12,1,3,,
081,39,17,2002,2022,12,1,5,,
081,39,18,2002,2022,12,1,10,,
081,39,19,2002,2022,12,0,0,,
081,39,20,2002,2022,12,2,14,,
081,39,21,2002,2022,12,1,12,,
081,39,22,2002,2022,12,0,0,,
081,39,24,2002,2022,12,0,0,,
081,39,25,2002,2022,12,2,26,,
081,40,1,2002,2022,12,1,4,,
081,40,2,2002,2022,12,0,0,,
081,40,3,2002,2022,12,1,2,,
081,40,4,2002,2022,12,1,4,,
081,40,5,2002,2022,12,1,10,,
081,40,6,2002,2022,12,2,7,,
081,40,7,2002,2022,12,0,0,,
081,40,8,2002,2022,12,0,0,,
081,40,9,2002,2022,12,0,0,,
081,40,10,2002,2022,12,2,11,,
081,40,11,2002,2022,12,1,12,,
081,40,12,2002,2022,12,1,4,,
081,40,13,2002,2022,12,1,5,,
081,40,14,2002,2022,12,1,7,,
081,40,15,2002,2022,12,0,0,,
081,40,17,2002,2022,12,1,9,,
081,40,18,2002,2022,12,1,8,,
081,40,19,2002,2022,12,1,4,,
081,40,20,2002,2022,12,2,20,,
081,40,21,2002,2022,12,0,0,,
081,40,22,2002,2022,12,1,5,,
081,40,23,2002,2022,12,0,0,,
081,40,24,2002,2022,12,0,0,,
081,40,25,2002,2022,12,2,7,,
081,41,8,2002,2022,12,1,5,,
081,41,10,2002,2022,12,1,6,,
081,41,11,2002,2022,12,1,3,,
081,41,12,2002,2022,12,0,0,,
081,41,13,2002,2022,12,0,0,,
081,41,14,2002,2022,12,1,10,,
081,41,15,2002,2022,12,3,42,,
081,41,16,2002,2022,12,0,0,,
081,41,17,2002,2022,12,2,19,,
081,41,18,2002,2022,12,1,4,,
081,41,19,2002,2022,12,1,5,,
081,41,20,2002,2022,12,2,17,,
081,41,21,2002,2022,12,2,26,,
081,41,22,2002,2022,12,2,23,,
081,41,23,2002,2022,12,2,4,,
081,41,24,2002,2022,12,2,14,,
081,41,25,2002,2022,12,2,20,,
081,42,7,2002,2022,12,1,4,,
081,42,8,2002,2022,12,1,3,,
081,42,9,2002,2022,12,1,10,,
081,42,10,2002,2022,12,2,20,,
081,42,11,2002,2022,12,1,10,,
081,42,12,2002,2022,12,0,0,,
081,42,13,2002,2022,12,0,0,,
081,42,15,2002,2022,12,1,7,,
081,42,16,2002,2022,12,0,0,,
081,42,17,2002,2022,12,0,0,,
081,42,18,2002,2022,12,0,0,,
081,42,19,2002,2022,12,1,10,,
081,42,20,2002,2022,12,2,12,,
081,42,21,2002,2022,12,0,0,,
081,42,22,2002,2022,12,0,0,,
081,42,23,2002,2022,12,1,2,,
081,42,24,2002,2022,12,1,13,,
081,42,25,2002,2022,12,0,0,,
081,43,8,2002,2022,12,2,12,,
081,43,9,2002,2022,12,0,0,,
081,43,10,2002,2022,12,1,4,,
081,43,11,2002,2022,12,1,9,,
081,43,12,2002,2022,12,1,7,,
081,43,13,2002,2022,12,1,8,,
081,43,15,2002,2022,12,2,18,,
081,43,16,2002,2022,12,0,0,,
081,43,17,2002,2022,12,1,5,,
081,43,18,2002,2022,12,1,3,,
081,43,19,2002,2022,12,2,13,,
081,43,20,2002,2022,12,3,42,,
081,43,21,2002,2022,12,2,20,,
081,43,22,2002,2022,12,2,21,,
081,43,23,2002,2022,12,1,3,,
081,43,24,2002,2022,12,1,10,,
081,43,25,2002,2022,12,1,8,,
081,44,7,2002,2022,12,0,0,,
081,44,8,2002,2022,12,1,7,,
081,44,9,2002,2022,12,0,0,,
081,44,10,2002,2022,12,1,14,,
081,44,11,2002,2022,12,0,0,,
081,44,12,2002,2022,12,2,20,,
081,44,13,2002,2022,12,0,0,,
081,44,15,2002,2022,12,0,0,,
081,44,16,2002,2022,12,1,10,,
081,44,17,2002,2022,12,0,0,,
081,44,18,2002,2022,12,1,10,,
081,44,19,2002,2022,12,0,0,,
081,44,20,2002,2022,12,0,0,,
081,44,21,2002,2022,12,0,0,,
081,44,22,2002,2022,12,1,10,,
081,44,23,2002,2022,12,2,30,,
081,44,24,2002,2022,12,0,0,,
081,44,25,2002,2022,12,2,16,,
081,45,1,2002,2022,12,1,3,,
081,45,2,2002,2022,12,1,10,,
081,45,3,2002,2022,12,1,6,,
081,45,4,2002,2022,12,0,0,,
081,45,5,2002,2022,12,1,8,,
081,45,6,2002,2022,12,2,26,,
081,45,7,2002,2022,12,2,20,,
081,45,8,2002,2022,12,3,41,,
081,45,9,2002,2022,12,1,4,,
081,45,10,2002,2022,12,1,10,,
081,45,11,2002,2022,12,2,20,,
081,45,12,2002,2022,12,0,0,,
081,45,13,2002,2022,12,0,0,,
081,45,15,2002,2022,12,1,4,,Sent_later
081,45,16,2002,2022,12,0,0,,Sent_later
081,45,17,2002,2022,12,1,3,,Sent_later
081,45,20,2002,2022,12,0,0,,
081,45,21,2002,2022,12,0,0,,
081,45,22,2002,2022,12,0,0,,
081,45,23,2002,2022,12,0,0,,
081,45,24,2002,2022,12,1,10,,
081,45,25,2002,2022,12,1,10,,
081,46,1,2002,2022,12,1,12,,
081,46,2,2002,2022,12,1,4,,
081,46,3,2002,2022,12,0,0,,
081,46,4,2002,2022,12,0,0,,
081,46,5,2002,2022,12,0,0,,
081,46,6,2002,2022,12,0,0,,
081,46,7,2002,2022,12,0,0,,
081,46,8,2002,2022,12,1,8,,
081,46,10,2002,2022,12,2,9,,
081,46,11,2002,2022,12,0,0,,
081,46,12,2002,2022,12,0,0,,
081,46,13,2002,2022,12,0,0,,Sent_later
081,46,19,2002,2022,12,0,0,,
081,46,20,2002,2022,12,0,0,,
081,46,21,2002,2022,12,0,0,,
081,46,22,2002,2022,12,0,0,,
081,46,23,2002,2022,12,1,6,,
081,46,24,2002,2022,12,0,0,,
081,47,1,2002,2022,12,1,10,,
081,47,2,2002,2022,12,1,6,,
081,47,3,2002,2022,12,0,0,,
081,47,4,2002,2022,12,0,0,,
081,47,5,2002,2022,12,2,20,,
081,47,6,2002,2022,12,0,0,,
081,47,7,2002,2022,12,1,5,,
081,47,8,2002,2022,12,1,9,,
081,47,9,2002,2022,12,2,15,,
081,47,10,2002,2022,12,1,14,,
081,47,11,2002,2022,12,0,0,,
081,47,12,2002,2022,12,2,16,,
081,47,13,2002,2022,12,1,2,,
081,47,20,2002,2022,12,1,4,,
081,47,21,2002,2022,12,0,0,,
081,47,22,2002,2022,12,1,16,,
081,47,23,2002,2022,12,1,4,,
081,47,24,2002,2022,12,1,12,,
081,47,25,2002,2022,12,1,18,,
081,48,2,2002,2022,12,1,2,,
081,48,3,2002,2022,12,0,0,,
081,48,4,2002,2022,12,0,0,,
081,48,6,2002,2022,12,1,10,,
081,48,7,2002,2022,12,0,0,,
081,48,8,2002,2022,12,1,2,,
081,48,10,2002,2022,12,0,0,,
081,48,11,2002,2022,12,1,5,,
081,48,12,2002,2022,12,0,0,,
081,48,18,2002,2022,12,0,0,,Sent_later
081,48,19,2002,2022,12,1,12,,
081,48,20,2002,2022,12,0,0,,
081,48,21,2002,2022,12,0,0,,
081,48,22,2002,2022,12,0,0,,
081,48,24,2002,2022,12,0,0,,
081,48,25,2002,2022,12,0,0,,
081,49,1,2002,2022,12,1,10,,
081,49,2,2002,2022,12,1,4,,
081,49,3,2002,2022,12,0,0,,
081,49,4,2002,2022,12,1,14,,
081,49,5,2002,2022,12,1,7,,
081,49,6,2002,2022,12,1,10,,
081,49,7,2002,2022,12,0,0,,
081,49,9,2002,2022,12,0,0,,
081,49,11,2002,2022,12,0,0,,
081,49,12,2002,2022,12,1,10,,
081,49,13,2002,2022,12,0,0,,
081,49,14,2002,2022,12,0,0,,
081,49,15,2002,2022,12,1,10,,
081,49,16,2002,2022,12,1,10,,
081,49,17,2002,2022,12,1,6,,
081,49,18,2002,2022,12,1,7,,
081,49,19,2002,2022,12,2,20,,
081,49,20,2002,2022,12,0,0,,
081,49,21,2002,2022,12,0,0,,
081,49,22,2002,2022,12,1,16,,
081,49,23,2002,2022,12,0,0,,
081,49,24,2002,2022,12,0,0,,
081,49,25,2002,2022,12,0,0,,
081,50,1,2002,2022,12,2,10,,
081,50,2,2002,2022,12,0,0,,
081,50,3,2002,2022,12,0,0,,
081,50,4,2002,2022,12,1,4,,
081,50,5,2002,2022,12,1,12,,
081,50,6,2002,2022,12,0,0,,
081,50,7,2002,2022,12,0,0,,
081,50,8,2002,2022,12,0,0,,
081,50,9,2002,2022,12,0,0,,
081,50,10,2002,2022,12,0,0,,
081,50,11,2002,2022,12,0,0,,
081,50,12,2002,2022,12,0,0,,
081,50,13,2002,2022,12,0,0,,
081,50,14,2002,2022,12,0,0,,
081,50,15,2002,2022,12,0,0,,
081,50,16,2002,2022,12,0,0,,
081,50,17,2002,2022,12,0,0,,
081,50,18,2002,2022,12,0,0,,
081,50,19,2002,2022,12,0,0,,
081,50,20,2002,2022,12,0,0,,
081,50,21,2002,2022,12,0,0,,
081,50,22,2002,2022,12,1,4,,
081,50,23,2002,2022,12,0,0,,
081,50,24,2002,2022,12,0,0,,
081,50,25,2002,2022,12,0,0,,
081,51,1,2002,2022,12,0,0,,
081,51,2,2002,2022,12,1,4,,
081,51,3,2002,2022,12,1,3,,
081,51,4,2002,2022,12,0,0,,
081,51,5,2002,2022,12,1,2,,
081,51,6,2002,2022,12,1,2,,
081,51,7,2002,2022,12,0,0,,
081,51,8,2002,2022,12,0,0,,
081,51,9,2002,2022,12,1,2,,
081,51,10,2002,2022,12,1,12,,
081,51,11,2002,2022,12,0,0,,
081,51,12,2002,2022,12,0,0,,
